in:Option_ID,in:WWR_N,in:WWR_E,in:WWR_S,in:WWR_W,in:Vert_Overhang,in:Horiz_Overhang,in:Wall_R,in:Roof_R,in:Glazing_U,in:Operable_Percent,in:Scale,in:Length,in:SHGC,in:Infil,out:Peak_Cooling_Load,out:Peak_Heating_Load,out:Hours_above_acceptability,out:1,out:2,out:3,out:4,out:5,out:6,out:7,out:8,out:9,out:10,out:11
227,0.152167393,0.384075095,0.57626788,0.365295272,0.383637526,1.230083477,10.58895037,16.55162667,0.314947656,0.266664281,1.195675131,20.84421104,0.662739111,0.000406468,408004.71,540688.638,83,78,79,85,84,83,85,85,83,84,80,81
228,0.217728656,0.397662995,0.420402485,0.244106421,0.291623014,1.301347267,21.0500961,32.45155971,0.62505302,0.050460613,1.093896948,27.24447567,0.502970687,0.00042912,310894.4987,499305.74,86,90,80,87,90,83,88,100,84,84,82,80
229,0.720816712,0.514423647,0.352160709,0.270333903,0.492184958,0.874354763,28.48344329,33.44628228,0.542648757,0.497312431,1.097306077,27.69349378,0.26182713,0.000363288,291877.5116,386977.883,74,69,69,80,79,77,81,77,77,76,63,67
230,0.275630041,0.603419489,0.446183688,0.157333028,0.681247645,1.120568367,21.89148526,6.820068933,0.477911784,0.355124371,0.877223355,22.67385509,0.487564571,0.000350655,276439.6803,351793.175,82,79,76,84,83,82,84,84,82,81,80,77
231,0.536995392,0.558783474,0.331786459,0.326342447,0.823454907,0.390936393,11.41500825,30.85241942,0.268736798,0.778600188,0.971220284,27.89694574,0.251697862,0.000436089,224964.6795,435108.4679,78,68,69,80,79,77,81,79,77,77,67,69
232,0.349980385,0.493292181,0.457490447,0.544502903,0.193782438,0.764500668,17.48705232,32.35321595,0.629990079,0.385766183,1.095313308,20.01491257,0.479726313,0.000378465,350273.2376,356204.884,80,76,77,81,82,80,82,82,81,80,75,77
233,0.213273316,0.381214793,0.649939583,0.253924676,0.855920193,1.918828867,7.430801745,21.91164284,0.508156981,0.487315641,0.858255336,27.06648323,0.448541065,0.00022004,193420.2218,214586.546,80,74,73,82,83,82,84,84,82,80,74,75
234,0.500041982,0.440279906,0.229823218,0.31038879,0.864149955,1.214081903,18.3656899,9.409941215,0.896876609,0.329801245,0.865326227,21.3628287,0.627999259,0.000476169,286995.1265,454767.5,84,81,79,84,84,81,84,82,82,82,79,76
235,0.508251352,0.683988477,0.503699755,0.348215617,0.446123693,1.506425413,18.11375526,6.45569999,0.492085685,0.609150189,0.906467049,23.58043309,0.608545082,0.000212751,331197.284,483212.357,87,82,82,85,85,83,85,86,83,87,81,82
236,0.633966283,0.227562652,0.73226956,0.379833127,0.45051308,0.622567643,18.6647348,32.77662532,0.311570032,0.126411602,0.918346762,27.42363144,0.505374356,0.000267653,219235.1572,237093.867,84,83,82,85,86,84,86,88,85,84,83,82
237,0.767688028,0.586218803,0.471655531,0.505106362,0.249169163,1.448549927,29.81040655,38.64557548,0.937860778,0.023395631,0.978011138,24.82896614,0.374115222,0.000406316,305395.8685,551985.22,84,88,78,85,94,83,85,92,81,84,85,78
238,0.449049096,0.385584256,0.265230079,0.431784732,0.961499904,0.986317529,28.5842633,10.97321509,0.275728696,0.640236408,1.129145196,23.62829353,0.347487344,0.000485374,363823.8425,486334.959,79,69,73,81,80,79,81,81,80,77,67,69
239,0.453066224,0.517558898,0.637561047,0.249350161,0.347024838,1.199403862,5.329687712,28.74336302,0.669651808,0.551868262,0.872555819,21.54677333,0.503962563,0.00035902,236386.6091,293356.1383,81,77,77,82,82,80,83,83,80,81,76,76
240,0.738027542,0.438597576,0.724326008,0.549903459,0.201982557,1.63828132,20.10931104,18.31305944,0.775895047,0.120707885,1.147811766,28.14496197,0.43095448,0.000311789,422956.0263,673830.556,81,81,78,81,83,80,82,85,81,79,77,77
241,0.216721431,0.234267723,0.572344181,0.370097785,0.911365064,1.760459168,23.91883375,14.13563515,0.280118173,0.161236185,0.85672724,26.14062301,0.637780033,0.000343968,199029.5981,266149.924,83,83,82,86,87,85,87,90,85,84,83,82
242,0.696353864,0.50145948,0.416507356,0.237890013,0.702890041,1.736381259,9.35917186,28.08741993,0.653725549,0.427113582,1.130454691,26.07265152,0.405575337,0.000270464,360568.1932,397328.325,81,76,75,81,81,80,81,82,79,79,69,69
243,0.341724578,0.42737244,0.550414379,0.484514442,0.380640709,1.900108863,26.26163617,19.62254162,0.856590569,0.159649113,0.871196142,21.87943665,0.24105455,0.000490913,212479.1201,430630.315,71,69,67,75,78,74,77,81,76,71,68,64
244,0.731297089,0.375864535,0.426481567,0.533138374,0.43593595,0.521531916,16.11635922,29.7677332,0.740156916,0.272923104,1.033634272,24.92376425,0.427619104,0.000304474,318799.7174,500957.686,81,78,78,81,83,81,82,83,80,79,79,75
245,0.281626665,0.183027877,0.518476261,0.594383165,0.917742253,1.838994753,21.2401178,21.71760334,0.809690765,0.212325185,0.921480422,21.10712749,0.514368072,0.000210459,242821.8086,299383.29,79,81,80,83,84,82,84,87,84,78,80,77
246,0.613479893,0.465613105,0.532340644,0.714003665,0.787879824,1.633190175,23.98287166,35.51386667,0.808598497,0.244132893,1.024612634,22.72046154,0.614551468,0.000457447,406637.9806,592549.197,83,81,79,83,83,81,84,83,81,81,80,78
247,0.656239608,0.44328723,0.212211352,0.439510412,0.455588763,1.070947487,9.9786369,15.28214076,0.787288458,0.295787363,1.1483476,26.75610678,0.664879124,0.000449524,505498.769,773737.851,83,82,79,83,84,82,84,85,81,80,77,79
248,0.756021348,0.550238274,0.458770316,0.607317742,0.580763139,1.675290749,25.55542068,39.01123414,0.392288688,0.4789472,0.854093557,23.31735556,0.60054136,0.000368147,250970.9103,273065.3392,87,83,84,87,84,84,87,87,85,86,81,82
249,0.719862862,0.246039515,0.178103988,0.430725963,0.136985272,1.040806169,26.49061092,37.61741124,0.770311152,0.753157844,0.853339002,25.99508453,0.303789778,0.000375011,184395.3168,267648.974,71,75,73,78,80,77,79,78,78,75,62,69
250,0.559533485,0.190301615,0.457666461,0.518719225,0.972207564,1.377236859,16.44110101,24.53687169,0.279399464,0.075007876,0.957780972,25.52207943,0.512210687,0.000349119,266961.7277,309799.932,84,87,82,86,90,85,87,91,86,83,83,82
251,0.418424704,0.650388817,0.52283972,0.454789734,0.167722969,1.42173664,14.37307398,21.22403387,0.971064316,0.013607165,1.004917493,29.51862804,0.633078358,0.000491023,394839.501,621315.836,96,118,91,92,104,88,95,118,92,93,99,85
252,0.761692734,0.212868716,0.483397297,0.180068659,0.962613041,0.893778522,8.104761595,7.357249766,0.299348886,0.191408722,1.06555939,26.91604996,0.285086589,0.000382265,338214.5499,580718.815,78,79,76,81,81,80,81,83,80,77,74,69
253,0.40606813,0.170298795,0.395761078,0.682326238,0.465617969,0.781209453,28.14569238,33.84229507,0.675306118,0.664319297,1.142326012,29.6733494,0.31996685,0.000457096,360506.717,529310.4772,72,66,72,77,78,76,77,78,77,72,67,72
254,0.668272042,0.724603898,0.418129358,0.214373383,0.479866761,1.55118201,9.800434701,21.59136239,0.306904811,0.529814169,0.878336817,20.33201997,0.462194205,0.000349694,254160.7517,372222.5185,86,82,80,87,83,82,87,84,83,84,78,77
255,0.370272059,0.35546746,0.751740341,0.647103768,0.633681479,1.137298645,26.33598899,30.95568533,0.274517821,0.650643609,0.824802985,28.20691653,0.691237494,0.000453922,235459.3881,636892.8436,85,82,83,87,86,85,87,84,85,84,83,83
256,0.604746058,0.734370185,0.242676446,0.540571764,0.541234525,0.308157936,25.00077502,39.60108595,0.790282546,0.107725141,1.076472912,29.0095914,0.23720306,0.000458937,318224.096,644213.709,73,70,66,79,82,76,77,78,76,76,71,68
257,0.359249921,0.344167609,0.753733053,0.556291033,0.305876725,0.732490368,7.809545868,13.24195199,0.694174412,0.737440923,0.867017239,21.93715477,0.370265958,0.000327663,224732.5223,526626.4428,79,71,75,81,80,80,81,82,80,78,75,77
258,0.701401184,0.62247635,0.432384045,0.609492267,0.35823813,0.663591882,13.25073748,32.54370739,0.900441266,0.492485644,0.891381146,29.28039607,0.497034123,0.000453351,290264.366,345508.966,82,77,78,83,82,79,83,81,80,82,76,77
259,0.300746671,0.277944938,0.606159308,0.196292443,0.459339031,0.64026074,10.95149947,25.87817324,0.288873369,0.703928434,0.861632761,24.46336696,0.398945039,0.000206197,151089.1935,426070.1332,79,74,74,84,83,83,84,84,82,79,78,77
260,0.343298593,0.292151443,0.304145806,0.18788212,0.507755365,1.833280521,28.9871757,32.18645962,0.610263434,0.43914547,1.194408107,27.45395368,0.34341954,0.000306322,292008.131,420139.769,76,66,69,80,80,78,79,80,78,76,64,68
261,0.412809061,0.457027358,0.250635605,0.407001058,0.499484362,1.773709318,29.13189469,27.35357962,0.272490346,0.694437637,0.809519038,22.56054882,0.328199964,0.000452887,157269.9593,197282.6002,80,71,76,81,81,79,81,81,79,78,65,71
262,0.368765767,0.298917054,0.225883825,0.371521546,0.60141959,0.459763236,29.3509443,5.471543032,0.865804538,0.77090182,1.036440259,26.04174223,0.553272328,0.000314977,391247.2107,506483.87,80,78,78,82,83,80,82,82,81,79,76,75
263,0.532816293,0.711111364,0.700502725,0.762571138,0.197398672,0.644259151,7.862904239,15.99828351,0.753050664,0.34963022,1.042682745,20.51272514,0.670813632,0.000215535,440631.109,428086.4519,86,83,83,86,86,85,88,88,85,84,83,82
264,0.699979707,0.706962922,0.419253177,0.562643291,0.981305339,1.716232525,15.38850111,30.33696292,0.863976806,0.185460343,1.000590742,21.99265234,0.371696058,0.000494869,342191.7593,606917.925,74,76,75,80,80,78,80,79,78,77,71,73
265,0.275225153,0.51889061,0.50068338,0.698068869,0.246774811,0.928751781,23.16440237,39.86206243,0.567062219,0.260300623,1.007978854,27.59108774,0.298265395,0.000412073,254715.4872,410048.226,78,66,70,80,81,79,80,82,78,77,69,73
266,0.283440066,0.222403822,0.719581579,0.598668183,0.607972954,1.124124748,19.40032059,38.00025335,0.924435136,0.121102231,1.044482326,20.26915226,0.481739491,0.000268696,302311.1512,527629.684,80,81,80,81,83,80,84,88,83,78,77,77
267,0.621918693,0.479714752,0.75894619,0.449340526,0.47155923,1.949883119,29.01489368,16.088045,0.367496842,0.04770497,1.185868055,21.6971598,0.274198133,0.00032909,353867.825,554624.93,82,81,79,83,85,81,85,90,83,80,77,76
268,0.381516189,0.255102708,0.227979279,0.153395738,0.370165136,1.078177666,24.10728331,15.29998886,0.727338146,0.375203521,1.075151012,22.75951079,0.387577919,0.000297384,279327.3985,419248.322,78,71,70,81,83,79,81,83,79,77,70,69
269,0.209983564,0.601381827,0.611401541,0.632747193,0.678186477,1.796250718,14.45918256,8.971904155,0.545607331,0.468965752,1.16249983,21.3017819,0.219758398,0.000404022,403040.06,684677.427,76,60,67,77,79,76,78,81,78,73,65,67
270,0.353974392,0.689352802,0.199867722,0.376509139,0.196713276,1.43166624,14.29491977,20.83780479,0.488936575,0.053546914,0.801646323,26.78168149,0.433595953,0.000436698,198926.2798,292776.891,87,89,81,88,100,84,87,95,84,88,91,80
271,0.684112377,0.749806567,0.634906504,0.179062732,0.935997205,0.103415834,17.21239607,6.689593922,0.915056228,0.369220196,1.139373863,29.3520783,0.396610912,0.000279663,521318.7682,741101.126,79,76,75,79,81,79,79,81,78,79,75,73
272,0.244459949,0.370947567,0.342434428,0.55710199,0.597048639,1.451747044,15.75853308,8.89522529,0.926483569,0.659773087,0.903120197,25.16991269,0.316427925,0.000488436,274804.7423,385360.34,76,65,70,77,79,76,77,80,77,74,68,71
273,0.526458363,0.592411845,0.667434062,0.721746668,0.894148178,1.826156771,29.17483626,7.738039775,0.960414709,0.573078938,1.175540165,25.23835431,0.684095033,0.000380822,629780.545,837255.2865,83,82,79,84,81,82,84,83,82,83,78,79
274,0.271256036,0.297439785,0.230911913,0.355281224,0.192635827,1.910051886,10.45940613,22.34719168,0.955384476,0.716915342,0.855063396,21.21405427,0.442028675,0.000469841,205813.9528,264202.485,78,71,75,80,79,78,80,80,78,78,69,74
275,0.267898543,0.578119536,0.385612644,0.171611173,0.500079104,0.455317479,10.63631241,35.61054287,0.992435826,0.595192175,0.960764376,25.09195605,0.397011621,0.000442142,278821.4719,394049.6983,78,68,70,80,78,76,80,80,76,77,71,72
276,0.739645174,0.470853648,0.361932846,0.35903947,0.845480021,0.522804837,8.317963818,22.89828272,0.328943785,0.601235125,1.192721168,29.3646785,0.227027695,0.000265759,322723.935,472833.5005,77,70,71,79,80,79,80,81,77,76,64,69
277,0.165205597,0.643425819,0.368924861,0.268934689,0.540068015,1.924137615,22.11677256,19.1051411,0.556609184,0.102990752,0.963327568,24.98311243,0.361051013,0.000418989,264916.3282,420213.798,81,80,72,82,84,79,84,90,81,80,77,71
278,0.517306202,0.678298662,0.47748638,0.236042999,0.669379202,0.942452736,16.01564761,36.35713952,0.74113444,0.543814642,0.930986432,22.13841969,0.652510368,0.000308831,313629.2602,359594.1491,84,82,79,86,83,83,86,84,83,84,81,79
279,0.702821394,0.525406642,0.253804284,0.611936163,0.871308213,1.770576275,24.87317267,27.81230998,0.402438882,0.532769402,0.901309058,22.51693401,0.421677516,0.000499674,246930.1124,296389.666,81,78,78,81,81,79,81,82,80,80,71,76
280,0.162417751,0.500003581,0.708602321,0.157832736,0.39411713,1.570076283,15.88070662,11.0529051,0.495016252,0.083922409,1.027908184,26.62098041,0.585999913,0.000257987,315185.1784,462286.948,88,92,81,88,87,84,88,103,86,87,83,81
281,0.659293214,0.401835208,0.711290536,0.234905563,0.125461301,1.336669379,12.17349152,7.008148495,0.714815119,0.068597821,0.950682694,29.38842647,0.443613435,0.000335512,323304.8589,541851.506,82,82,78,83,83,81,85,87,82,81,81,78
282,0.542449439,0.151584456,0.757778608,0.373228174,0.811941948,1.148955478,17.26775917,31.79170462,0.334856385,0.767255611,0.938071492,27.98876465,0.621934526,0.000424298,255867.1041,716211.257,80,81,82,82,83,83,83,83,83,80,81,81
283,0.622897642,0.241451674,0.246592313,0.328546398,0.318370602,1.932753138,8.386111215,36.10585182,0.979755359,0.356378418,0.822200453,22.83570711,0.292993515,0.000352067,166695.8046,336840.198,72,73,71,78,81,76,80,78,78,76,68,68
284,0.404626667,0.59955084,0.76704771,0.521036369,0.799200581,0.854394739,24.07877237,10.89477922,0.66162085,0.178550314,1.026615666,24.87033071,0.687312931,0.000493371,417885.5089,606321.51,86,84,82,84,84,82,85,88,83,84,83,80
285,0.707981238,0.286268557,0.356759381,0.403529789,0.719966379,0.370502988,15.12050354,24.71012622,0.394153224,0.35866734,0.844635935,23.6439644,0.369897544,0.000395782,184687.3474,229950.338,80,77,78,81,83,80,81,83,80,78,76,76
286,0.477396232,0.444978533,0.286323457,0.577803025,0.745733678,0.275451088,25.67859847,18.55860142,0.785131232,0.793133959,0.931673684,28.04428651,0.643481833,0.000494295,322588.9111,397263.2468,82,80,79,83,83,80,84,82,81,81,80,78
287,0.548547208,0.64177245,0.470814951,0.436919424,0.53053471,1.423235124,14.64696759,9.45785355,0.815915955,0.287109561,1.047659797,25.32139521,0.683552671,0.000361769,468085.6817,617187.042,84,83,81,84,85,82,85,86,82,84,81,81
288,0.743241506,0.211502642,0.324379773,0.265226576,0.448908796,1.491866527,15.67092139,36.64108647,0.507847303,0.565494269,1.111139127,22.01426554,0.246585767,0.000317317,255436.1907,362557.159,73,69,69,78,79,77,78,78,77,73,59,67
289,0.451063485,0.360919803,0.595521038,0.675104346,0.652559701,1.36155589,23.32575971,8.296054145,0.46267642,0.031129392,0.847102747,29.80652395,0.677555377,0.00029271,286313.2224,349594.54,93,108,88,90,104,88,94,116,90,90,96,85
290,0.541498686,0.340903536,0.342001861,0.151484358,0.41309078,1.652766565,27.964089,15.61783916,0.578569789,0.098910062,0.895161868,25.83361128,0.325079714,0.000415055,208510.1935,370732.458,78,77,75,81,85,80,81,84,80,77,77,70
291,0.56115741,0.450827365,0.370006384,0.694487914,0.922604653,0.349478822,16.61849231,19.47976718,0.28576348,0.620263499,1.129710567,27.10976971,0.635721574,0.000348002,464650.5367,457954.0057,86,82,83,87,84,84,87,85,85,84,80,82
292,0.385131688,0.36953267,0.740652919,0.408642996,0.90181811,0.886795403,15.98758212,15.44932378,0.692926057,0.692550959,0.945047109,24.59998717,0.569929024,0.000478672,283698.6523,642289.6445,81,78,78,82,80,80,82,81,80,81,78,78
293,0.361774666,0.178124843,0.273198457,0.339810487,0.726853878,1.047075443,21.33335089,20.43163835,0.918781201,0.514362225,1.049979814,28.13161777,0.668287197,0.000229294,307087.6604,283404.573,80,80,80,84,84,83,83,84,83,79,78,79
294,0.630308156,0.158912921,0.738154567,0.19534539,0.359533181,0.511359109,27.29014173,34.88288667,0.92202043,0.028296927,0.958775,28.98258812,0.466809608,0.000376591,233260.2689,437630.129,83,90,79,84,92,83,87,93,85,80,82,79
295,0.269348025,0.195117367,0.163752552,0.248322019,0.10445004,1.627685367,18.03903574,26.0559122,0.455397286,0.564994684,1.084628194,25.38159802,0.693060192,0.000420453,294904.4991,419027.694,80,78,78,83,82,82,83,83,82,79,73,77
296,0.355582405,0.191990645,0.497038931,0.364258357,0.185970082,0.777995022,7.235795241,36.53506435,0.520410179,0.634776985,1.070358574,27.30851738,0.413408313,0.000470167,311122.7041,373068.84,77,69,73,79,78,79,79,78,78,76,69,73
297,0.50394916,0.28433726,0.749923776,0.307904061,0.282389014,0.660949786,14.30563479,17.06429418,0.383196368,0.31705519,0.957087697,23.11137836,0.275208488,0.00044858,235808.4478,397050.344,77,70,71,80,80,79,80,81,79,76,71,72
298,0.230425904,0.237385236,0.376614487,0.304871477,0.698315632,1.9663764,24.65844659,17.3513324,0.430594323,0.042195593,0.886573996,29.42315467,0.674881208,0.000241773,193481.4496,229091.718,92,111,88,91,109,88,93,131,90,89,95,85
299,0.212889578,0.277389875,0.676817229,0.618937679,0.562974512,0.124091434,8.431064684,39.81018099,0.883622751,0.494601626,1.090377057,25.73091749,0.545764451,0.000394732,414910.3445,553073.4693,79,74,76,81,82,80,81,82,81,80,78,78
300,0.360603171,0.5945271,0.460132321,0.207715502,0.631795531,1.514628645,17.75896237,9.90002907,0.530418076,0.00993966,0.946745011,24.50665926,0.418483434,0.000205367,269378.0089,362015.854,101,138,101,101,135,100,103,146,108,97,124,93
301,0.740286762,0.157921278,0.221559676,0.733055867,0.152234439,1.78204507,5.225174008,16.45093737,0.827739678,0.567695799,1.164559101,25.18343735,0.459826064,0.000305916,500244.016,558042.145,79,77,78,79,81,79,81,81,80,76,72,74
302,0.433393344,0.522800886,0.393585541,0.436053268,0.694647583,0.476256101,11.38038787,30.97390534,0.777191707,0.753706404,1.050567895,21.2727394,0.209941573,0.000434562,281212.835,458423.295,70,60,62,76,75,76,76,75,76,70,64,65
303,0.371154617,0.26584842,0.197295399,0.334090665,0.295137925,1.903925561,25.88127483,10.74340737,0.322581416,0.132714261,1.080555785,29.56880545,0.578447399,0.000431971,355867.0081,505185.965,84,82,81,84,89,83,85,88,84,83,80,80
304,0.284897482,0.526037861,0.437122913,0.516982278,0.134157489,1.399776454,22.23975021,18.74318419,0.981866508,0.621133306,0.96595338,24.19725315,0.699228389,0.000451095,331974.3628,420307.0125,83,80,79,84,82,80,84,84,80,83,79,79
305,0.241573088,0.460664605,0.182920777,0.635377213,0.856484609,0.397565104,23.62997573,25.69867398,0.453761872,0.639079712,1.163204913,21.479665,0.281646377,0.000487211,341145.826,409201.526,75,59,69,79,78,77,79,78,77,76,60,69
306,0.727260369,0.606639049,0.669367506,0.488167199,0.802265563,1.440753354,6.08325386,19.30617971,0.750000788,0.526803543,1.051800807,21.33366554,0.539839632,0.000466777,426428.0599,509228.571,83,78,78,84,80,80,84,81,81,80,76,77
307,0.697855434,0.337500985,0.464639123,0.513104462,0.160099294,0.442449649,16.48640197,24.98521734,0.746922945,0.086644975,0.817517745,25.97418748,0.6924174,0.000252547,242892.988,295094.087,88,88,84,88,92,86,88,90,87,88,86,84
308,0.62036646,0.198102642,0.430237542,0.306788711,0.218767231,1.607742371,25.7109023,27.74098816,0.498152249,0.727196805,1.160192928,26.37271988,0.266983977,0.000430719,309584.511,453255.823,72,67,68,77,76,76,78,77,77,72,63,67
309,0.416599456,0.539760064,0.606335745,0.640679901,0.662136011,1.546383468,15.06775297,19.40888495,0.648083028,0.360219798,1.104927241,29.08441521,0.507900603,0.000473635,409243.243,636552.778,81,79,78,81,81,80,81,83,80,80,76,78
310,0.403863216,0.270209312,0.761217673,0.280297787,0.180688702,1.367557102,20.51294356,16.53621114,0.518288893,0.409606326,0.933313128,20.73222409,0.260685728,0.000359784,196412.4215,337388.449,75,65,69,80,79,78,80,82,79,73,69,68
311,0.599491426,0.672980271,0.559886969,0.681805159,0.422127131,1.008103286,5.764406695,28.1795251,0.701119543,0.488944657,0.881497534,26.56067255,0.288010931,0.00037418,224053.8588,344320.5215,75,72,75,80,78,78,80,79,78,75,69,72
312,0.219346202,0.251632977,0.640041036,0.338718838,0.582689698,1.035935747,20.57560063,10.47759339,0.51625779,0.749849551,1.196644901,25.58158472,0.34595508,0.000210886,356814.5197,654524.3415,75,65,69,80,82,80,81,83,81,77,69,71
313,0.690740712,0.476822061,0.657349238,0.194354337,0.332084339,0.535821468,17.92934057,26.25545564,0.41192714,0.448355276,1.191064876,22.92697123,0.308876651,0.000232276,334352.597,493951.7847,79,73,72,83,82,81,83,82,81,79,69,70
314,0.322004496,0.544365008,0.62673493,0.151196594,0.254321229,0.993024658,18.7128549,15.56985349,0.575443912,0.142554879,0.808392288,25.76021581,0.230607947,0.000483317,169921.468,357665.449,77,70,67,78,80,76,79,82,78,72,69,66
315,0.22187388,0.187181199,0.202422992,0.458619707,0.626287706,0.833172275,23.14736686,35.16113433,0.716603398,0.460744584,1.185119188,22.23060714,0.247513065,0.000471578,323625.969,527552.116,69,54,64,76,78,76,76,77,76,70,56,65
316,0.292918298,0.441578506,0.56075525,0.478383607,0.991341769,1.202550301,25.09653524,17.95771174,0.934892119,0.422241888,0.892089095,21.42029712,0.255518535,0.000391358,219429.8524,372391.195,72,65,67,77,77,76,79,79,78,71,68,64
317,0.343747722,0.342168245,0.584138136,0.701577849,0.249498155,1.856226081,15.31609401,31.88354899,0.468340403,0.498983681,0.876280215,28.3324693,0.646408634,0.000343238,258880.9322,350439.7102,83,80,82,86,84,84,87,84,84,82,80,82
318,0.471368677,0.39169194,0.290055689,0.357286747,0.847181929,0.465599349,7.290215855,33.35838249,0.733143783,0.134584746,1.018671875,20.03439853,0.48042775,0.000200587,271611.8592,363150.156,81,81,80,86,88,82,86,87,83,82,81,79
319,0.745618009,0.208840445,0.388165533,0.628725552,0.751213237,0.837954638,13.86457611,21.01954627,0.570243233,0.519210504,1.091433291,28.42348566,0.417042061,0.000342374,363483.9441,419799.371,78,76,78,79,81,79,81,82,80,76,70,75
320,0.455698365,0.154419174,0.413722099,0.167883289,0.544968284,0.242590214,22.90756316,14.8909546,0.580730801,0.046458323,0.929852303,22.11427993,0.439211413,0.000384995,213708.423,357850.445,84,86,81,85,93,84,85,93,84,83,85,81
321,0.260964935,0.746203974,0.314753246,0.331210104,0.199417911,1.384982006,22.44534906,26.60591115,0.975883965,0.371672496,0.831317428,27.35036704,0.379963897,0.000418228,223752.336,294062.546,80,71,75,82,81,79,83,83,78,80,72,74
322,0.458375713,0.744640921,0.205487046,0.490306944,0.628859813,0.129320687,20.78603242,26.93082072,0.344221408,0.645273789,1.081255718,26.84684057,0.533022432,0.000296562,371790.11,591368.9136,86,80,82,87,84,83,87,84,83,86,77,80
323,0.628019553,0.657138389,0.210747941,0.714913131,0.888985735,0.324842781,8.512659946,27.21267671,0.997111756,0.219926421,1.039752174,26.29475779,0.552696682,0.000413458,415282.9289,666107.139,83,80,78,84,84,82,84,85,80,83,81,77
324,0.224791305,0.673403604,0.490613039,0.410225426,0.286338434,0.508660949,17.30911269,14.65525582,0.851632333,0.533849692,0.922059481,28.02105943,0.388455053,0.000326325,276681.5365,353619.941,79,73,75,82,81,79,83,83,80,79,74,75
325,0.172437854,0.727817516,0.452374814,0.553182354,0.12392228,1.175516675,23.22277666,18.88347555,0.773649989,0.553800737,0.975319218,23.61962008,0.377332884,0.000312506,279715.8456,472470.9826,79,72,75,82,83,80,82,84,81,80,71,75
326,0.279843456,0.233009943,0.360781761,0.507582972,0.162083492,1.2521013,23.49546249,35.80590219,0.575670795,0.740615188,1.155998656,25.66313655,0.280671828,0.000313449,285631.135,456180.2921,74,59,69,78,80,77,78,80,77,73,62,69
327,0.295479601,0.439111443,0.159125986,0.610870029,0.52665645,1.63963927,5.010484429,5.315141261,0.888202967,0.648852321,0.928110688,29.20062967,0.648380554,0.000217442,368058.7665,392065.833,83,80,81,84,85,82,84,84,82,81,78,81
328,0.472886345,0.417008589,0.673616346,0.325955857,0.765899039,0.609191683,14.50658429,13.05032244,0.475844265,0.397084688,1.03859504,26.89386784,0.634315364,0.000294462,342437.6503,333926.751,84,82,82,85,85,84,87,86,84,83,82,82
329,0.595811068,0.65417016,0.518149103,0.39918766,0.553197442,0.316317284,21.52737808,18.81122858,0.697795766,0.593730285,0.90616437,21.15288318,0.491189736,0.000396654,290384.7474,456425.0619,83,78,78,84,82,80,84,82,80,83,78,78
330,0.428047482,0.747641653,0.697958378,0.181778549,0.654392311,1.304929361,15.25313941,37.36618442,0.338536177,0.695533901,0.966753252,29.53463414,0.436452157,0.000320688,263823.8163,873846.1625,84,79,77,87,83,82,87,83,83,82,78,77
331,0.314189951,0.559338752,0.400729326,0.552954264,0.769138993,1.990153456,11.08744599,34.75332537,0.389014737,0.144717748,1.10578132,24.88483669,0.499336105,0.000386984,340000.923,450673.811,85,81,81,85,84,83,86,86,83,82,80,80
332,0.33853545,0.338791949,0.191215559,0.63022124,0.402716745,0.437527948,16.9389797,17.00620791,0.690654316,0.732323324,0.844827357,29.11897649,0.32112696,0.000441032,207231.356,253479.58,77,69,75,80,81,78,80,79,78,77,67,74
333,0.601107173,0.644630705,0.545493279,0.5338018,0.496397649,1.418218424,7.03912948,37.69468287,0.952527109,0.549248321,0.855895283,21.66230184,0.584966013,0.000351275,272226.5443,400484.0575,83,79,78,84,83,79,84,85,81,83,76,78
334,0.752384026,0.681735381,0.733821933,0.405836393,0.374105472,1.29304601,8.769760774,12.40450652,0.309654667,0.259274886,1.148976416,24.22929463,0.651688861,0.000324444,540630.8286,441497.579,87,85,83,87,86,85,88,88,85,87,84,83
335,0.164466234,0.490351717,0.403696049,0.18271589,0.287550848,1.663200523,18.79261285,23.69360204,0.821486103,0.08197876,0.88416909,20.88047052,0.667930307,0.000421115,249604.382,375072.741,88,91,81,87,89,84,88,99,85,87,84,82
336,0.722776247,0.74143087,0.74257896,0.506023934,0.25778672,0.229912867,6.867656394,8.833456515,0.463301858,0.413657954,1.042390822,28.06306629,0.489679265,0.000365487,429234.6141,529808.0538,83,82,79,84,84,82,84,84,82,83,82,81
337,0.724725467,0.369223844,0.402293672,0.691316143,0.909354981,0.955299057,10.52398633,10.36736426,0.638703229,0.523971165,1.079752957,24.72034231,0.623849627,0.000489095,498192.6446,589693.673,81,81,79,81,82,80,82,82,81,80,79,78
338,0.25675902,0.709411453,0.598779852,0.415890884,0.267489536,0.968443366,11.02719256,33.33658681,0.879034199,0.405340871,0.969615501,25.30414373,0.515242133,0.000250022,329133.138,321711.901,83,79,77,84,83,81,86,84,83,82,76,77
339,0.640011508,0.694263114,0.737272699,0.493884908,0.10037782,0.425046083,12.43228158,25.45245942,0.443834054,0.544926522,1.072570151,24.54707059,0.368187869,0.000238164,321450.3604,728916.9988,81,76,77,83,83,83,83,83,82,81,77,78
340,0.461086739,0.529415426,0.317883029,0.470238673,0.767180643,0.153427029,8.453860674,23.63675044,0.319634202,0.3643934,0.913334245,23.00555676,0.296285554,0.00049381,220486.2435,370119.265,80,71,75,81,80,79,81,81,79,79,70,73
